category,subcategory,recipe_id,recipe_name,quantity,unit,ingredient_name,directions
Appetizer,Dip,131,Hot Crab Dip,3 to 4,tbsp,mayonaise,
Appetizer,Dip,131,Hot Crab Dip,4,tsp,worchester,
Appetizer,Dip,131,Hot Crab Dip,2,cans,crab meat,
Appetizer,Dip,131,Hot Crab Dip,,,garlic,
Appetizer,Dip,131,Hot Crab Dip,,,cheddar cheese,
entree,Seafood Entree,132,Shrimp Saute,0.25,cup,butter or margarine,"In a skillet, melt butter over medium heat. Add shrimp, mushrooms, green pepper and garlic. Saute until shrimp turn pink, about 3-5 minutes. Meanwhile, cook pasta according to package directions; drain and place on a large serving platter. Top with shrimp mixture. Sprinkle with cheese, salt, pepper and parsley. Toss well; garnish with lemon. Serve immediately."
entree,Seafood Entree,132,Shrimp Saute,1,pound,"raw shrimp, peeled and deveined",
entree,Seafood Entree,132,Shrimp Saute,0.5,pound,"fresh mushrooms, sliced",
entree,Seafood Entree,132,Shrimp Saute,0.5,small,"green pepper, chopped",
entree,Seafood Entree,132,Shrimp Saute,1,clove,"cloves, minced",
entree,Seafood Entree,132,Shrimp Saute,3,ounces,linguini or spaghetti,
entree,Seafood Entree,132,Shrimp Saute,8,cup,grated Romano cheese,
entree,Seafood Entree,132,Shrimp Saute,0.5,tsp,salt,
entree,Seafood Entree,132,Shrimp Saute,0.5,tsp,pepper,
entree,Seafood Entree,132,Shrimp Saute,0.25,,"fresh parsely, chopped",
entree,Seafood Entree,132,Shrimp Saute,,,lemon slices,
entree,Meat Entree,133,Sitr-Fry Beef and Broccoli,1.25,pounds,flank steak,"Cut flank steak across the grain into thin slices. Mix the soy sauce, dry sherry, cornstarch, ginger and garlic ad pour over the beef, tossing to mix well. Cut the broccoli into florets about 2 inches long; slice the stalks into .5 inch pieces. Heat 1 tbsp of the oil in a large, non-stick skillet or wok until hot. Add the beef and stir-fry over high heat until seared, about 2 minutes. Remove beef to a plate. Heat remaining oil in the skillet and add the broccoli and onion. Cook, stirring constantly, for 2 minutes. Add the 2 tablespoons of water or stock, cover the pan, reduce the heat and simmer for 3 to 5 minutes, or until the broccoli is crisp-tender. Stir in the beef and bean sprouts. Toss and stir until heated through."
entree,Meat Entree,133,Sitr-Fry Beef and Broccoli,3,tbsp,soy sauce,
entree,Meat Entree,133,Sitr-Fry Beef and Broccoli,1,tbsp,dry sherry,
entree,Meat Entree,133,Sitr-Fry Beef and Broccoli,2,tsp,cornstarch,
entree,Meat Entree,133,Sitr-Fry Beef and Broccoli,1,tsp,"fresh ginger, grated",
entree,Meat Entree,133,Sitr-Fry Beef and Broccoli,1,clove,"garlic, finely chopped",
entree,Meat Entree,133,Sitr-Fry Beef and Broccoli,0.75,pounds,broccoli,
entree,Meat Entree,133,Sitr-Fry Beef and Broccoli,2,tbsp,vegetable oil,
entree,Meat Entree,133,Sitr-Fry Beef and Broccoli,1,medium,"onion, cut in thin wedges",
entree,Meat Entree,133,Sitr-Fry Beef and Broccoli,2,tbsp,water or chicken stock,
entree,Meat Entree,133,Sitr-Fry Beef and Broccoli,1,cup,bean sprouts,
entree,Meat Entree,134,Barbecued Spareribs,1,tsp,salt,"Baste over ribs while browning until done. If sauce is too thin, thicken with 1 or 2 tablespoons of flour."
entree,Meat Entree,134,Barbecued Spareribs,0.125,tsp,pepper,
entree,Meat Entree,134,Barbecued Spareribs,1,tsp,chili powder,
entree,Meat Entree,134,Barbecued Spareribs,1,tsp,celery salt,
entree,Meat Entree,134,Barbecued Spareribs,0.25,cup,vinegar,
entree,Meat Entree,134,Barbecued Spareribs,0.25,cup,worchestershire sauce,
entree,Meat Entree,134,Barbecued Spareribs,3,cloves,"garlic, chopped",
entree,Meat Entree,134,Barbecued Spareribs,1,,"lemon, sliced thinly",
entree,Meat Entree,134,Barbecued Spareribs,0.5,cup,"onion, chopped",
entree,Meat Entree,134,Barbecued Spareribs,1,cup,catsup,
entree,Meat Entree,134,Barbecued Spareribs,1,cup,hot water,
entree,Meat Entree,134,Barbecued Spareribs,0.5,cup,brown sugar,
entree,Meat Entree,135,Sweet and Sour Pork,1,pound,pork 10derloin,"Cut pork tenderloin into chunks. Combine salt, soy sauce, cornstarch and cold water. Marinade pork for 30 minutes. Drain pork and dip a few pieces at a time in a batter made from chicken coating mix, water and egg yolk. Brown pork in hot oil in wok about 3 minutes or until brown. Remove with slotted spoon. Stir in green pepper carrot and onion. Combine catsup, brown sugar, granulated sugar, cinnamon, ginger, lemon and pineapple. Cook until sauce thickens. Add pork mixture and serve over rice."
entree,Meat Entree,135,Sweet and Sour Pork,0.5,tsp,salt,
entree,Meat Entree,135,Sweet and Sour Pork,1.5,tsp,soy sauce,
entree,Meat Entree,135,Sweet and Sour Pork,1,tbsp,cornstarch,
entree,Meat Entree,135,Sweet and Sour Pork,1,tbsp,cold water,
entree,Meat Entree,135,Sweet and Sour Pork,0.5,cup,chicken coasting mix,
entree,Meat Entree,135,Sweet and Sour Pork,0.5,cup,ice water,
entree,Meat Entree,135,Sweet and Sour Pork,1,,egg yolk,
entree,Meat Entree,136,Beef Scallops with Fresh Tomato Sauce,2,pound,beef round steak,"Pound steak to 1/8 inch thick. remove skins from blanched tomatoes. Chop 3 of them and slice the other 2. Set aside. Cook steak in oil on medium high until browned. Remove and keep warm. Add chopped tomatoes to skillet, with green onions. Add sugar, salt, and basil. Stir in cornstarch. Add sliced tomatoes and heat. Gently spoon over meat."
entree,Meat Entree,136,Beef Scallops with Fresh Tomato Sauce,5,,"tomatoes, blanched",
entree,Meat Entree,136,Beef Scallops with Fresh Tomato Sauce,2,tbsp,"green onions, chopped",
entree,Meat Entree,136,Beef Scallops with Fresh Tomato Sauce,1,tbsp,sugar,
entree,Meat Entree,136,Beef Scallops with Fresh Tomato Sauce,1.5,tsp,salt,
entree,Meat Entree,136,Beef Scallops with Fresh Tomato Sauce,1,tsp,basil,
entree,Meat Entree,136,Beef Scallops with Fresh Tomato Sauce,1,tbsp,cornstarch,
entree,Meat Entree,137,Veal Scallopini,2,pounds,"veal steak, sliced thinly","Cut meat into 2 inch pieces and coat in flour. Brown in oil. Add mushrooms, salt, pepper, and wine. Pour over meat in a casserole. Cook in covered casserole for 1 hour at 375 degrees or a heavy covered skillet at low heat for 45 minutes."
entree,Meat Entree,137,Veal Scallopini,0.5,cup,flour,
entree,Meat Entree,137,Veal Scallopini,4,tbsp,oil,
entree,Meat Entree,137,Veal Scallopini,1,can,sliced mushrooms,
entree,Meat Entree,137,Veal Scallopini,2,cups,sauterne wine,
entree,Meat Entree,137,Veal Scallopini,0.25,cup,onion,
entree,Meat Entree,137,Veal Scallopini,,,salt and pepper,
entree,Meat Entree,138,Savory Goulash,2,,sliced onions,Brown onion and meat. Add tomato sauce and water. Cook for 2 hours and serve over hot noodles.
entree,Meat Entree,138,Savory Goulash,3,tbsp,wesson oil,
entree,Meat Entree,138,Savory Goulash,1.5,pounds,"steak, cubed",
entree,Meat Entree,138,Savory Goulash,3,tsp,paprika,
entree,Meat Entree,138,Savory Goulash,1.5,tsp,salt,
entree,Meat Entree,138,Savory Goulash,1,cup,hot water,
entree,Meat Entree,138,Savory Goulash,8,ounces,tomato sauce,
entree,Meat Entree,138,Savory Goulash,4,tbsp,sour cream,
entree,Meat Entree,138,Savory Goulash,,,hot buttered noodles,
entree,Meat Entree,139,Veal Parmigan,3,tbsp,oil,"Combine first 8 ingredients and simmer for 1 hour over medium-low heat. Dip Veal in egg and then in crumbs, mixed with half cup of parmesan. Brown lightly in hot oil. Place in single layer in large baking dish. Pour 2/3 cup of sauce over meat and bake at 350 degrees for 30 minutes. Place a slice of mozzarella on each meat slice. SPrinkle with remaining parmesan. return to oven for about 15 minutes."
entree,Meat Entree,139,Veal Parmigan,3,cloves,"garlic, minced",
entree,Meat Entree,139,Veal Parmigan,1,,"onion, chopped",
entree,Meat Entree,139,Veal Parmigan,32,ounces,"tomatoes, canned",
entree,Meat Entree,139,Veal Parmigan,1.5,tsp,salt,
entree,Meat Entree,139,Veal Parmigan,0.5,tsp,pepper,
entree,Meat Entree,139,Veal Parmigan,8,ounces,tomato sauce,
entree,Meat Entree,139,Veal Parmigan,0.25,tsp,thyme,
entree,Meat Entree,139,Veal Parmigan,1,pound,"veal, sliced thinly",
entree,Meat Entree,139,Veal Parmigan,1,,"egg, bea10",
entree,Meat Entree,139,Veal Parmigan,1.5,cups,bread crumbs,
entree,Meat Entree,139,Veal Parmigan,0.5,cup,grated parmesan cheese,
entree,Meat Entree,139,Veal Parmigan,3,tbsp,oil,
entree,Meat Entree,139,Veal Parmigan,0.5,pound,"mozzarella, sliced thinly",
entree,Meat Entree,139,Veal Parmigan,0.25,cup,parmesan,
entree,Meat Entree,140,Teriyaki Steak,0.5,cup,soy sauce,"Marinate for at least 1 hour. Grill over hot coals for about 4 minutes on each side for a 1 inch, rare steak. 5 to 6 minutes for medium-rare."
entree,Meat Entree,140,Teriyaki Steak,0.5,cup,white wine,
entree,Meat Entree,140,Teriyaki Steak,2,tbsp,sugar,
entree,Meat Entree,140,Teriyaki Steak,1.5,tsp,ginger,
entree,Meat Entree,140,Teriyaki Steak,1,clove,"garlic, chopped",
entree,Meat Entree,141,Beef Stroganoff,1,,round steak,"Pound salt and flour into the steak. Cut into think strips. Brown onion in oil. Remove brown meat. Add onion and garlic. Simmer covered for 15 minutes. Add soup and mushrooms. Simmer for 1.5 hours, uncovered. Stor in sour cream. Serve over rice or noodles."
entree,Meat Entree,141,Beef Stroganoff,1,clove,garlic,
entree,Meat Entree,141,Beef Stroganoff,2,tbsp,flour,
entree,Meat Entree,141,Beef Stroganoff,3,tsp,salt,
entree,Meat Entree,141,Beef Stroganoff,0.5,tsp,pepper,
entree,Meat Entree,141,Beef Stroganoff,0.5,cup,"onion, chopped",
entree,Meat Entree,141,Beef Stroganoff,0.25,cup,oil,
entree,Meat Entree,141,Beef Stroganoff,1,can,mushroom soup,
entree,Meat Entree,141,Beef Stroganoff,0.5,pound,"mushrooms, sliced",
entree,Meat Entree,141,Beef Stroganoff,1,cup,sour cream,
Dessert,Cake,142,Hungry Bear Cheese Cake,0.25,cup,wheat germ (optional),
Dessert,Cake,142,Hungry Bear Cheese Cake,3,tbsp,sugar,
Dessert,Cake,142,Hungry Bear Cheese Cake,0.33,cup,"butter, melted",
Dessert,Cake,142,Hungry Bear Cheese Cake,1.75,cup,graham cracker crumbs,
Dessert,Cake,142,Hungry Bear Cheese Cake,1,tsp,cinnamon,
Dessert,Cake,142,Hungry Bear Cheese Cake,0.2,pint,sour cream,
Dessert,Cake,142,Hungry Bear Cheese Cake,1,tsp,vanilla,
Dessert,Cake,142,Hungry Bear Cheese Cake,0.33,cup,sugar,
Dessert,Cake,142,Hungry Bear Cheese Cake,0.125,tsp,salt,
Dessert,Cake,142,Hungry Bear Cheese Cake,8,ounces,cream cheese,
Dessert,Cake,142,Hungry Bear Cheese Cake,4,,eggs,
Dessert,Cake,142,Hungry Bear Cheese Cake,2,tsp,vanilla,
Dessert,Cake,142,Hungry Bear Cheese Cake,2,tbsp,flour,
Dessert,Cake,142,Hungry Bear Cheese Cake,0.5,pint,cottage cheese,
Dessert,Cake,142,Hungry Bear Cheese Cake,1,tbsp,lemon juice,
Dessert,Cake,142,Hungry Bear Cheese Cake,0.66,cup,sugar,
Dessert,Cake,142,Hungry Bear Cheese Cake,0.25,tsp,salt,
entree,Seafood Entree,143,Egg Foo Young,0.5,cup,"green onions, chopped","Combine first 6 ingredients. Fry in oil to form 3 inch omelettes. To make brown gravy, melt butter, add flour combined with sugar and salt. Add hot water and soy sauce. Cook over low heat until thick. Serve gravy over omelettes."
entree,Seafood Entree,143,Egg Foo Young,1,small,can of shrimp,
entree,Seafood Entree,143,Egg Foo Young,1,can,water chestnuts,
entree,Seafood Entree,143,Egg Foo Young,1,can,bean sprouts,
entree,Seafood Entree,143,Egg Foo Young,,,salt and pepper,
entree,Seafood Entree,143,Egg Foo Young,6,,bea10 eggs,
entree,Seafood Entree,143,Egg Foo Young,3,tbsp,butter melted,
entree,Seafood Entree,143,Egg Foo Young,3,tbsp,flour,
entree,Seafood Entree,143,Egg Foo Young,2,tbsp,sugar,
entree,Seafood Entree,143,Egg Foo Young,0.5,tsp,salt,
entree,Seafood Entree,143,Egg Foo Young,1,cup,water,
entree,Seafood Entree,143,Egg Foo Young,2,tbsp,soy sauce,
entree,Seafood Entree,144,Egg Roll Filling,16,ounces,shrimp,
entree,Seafood Entree,144,Egg Roll Filling,3,tbsp,oil,
entree,Seafood Entree,144,Egg Roll Filling,2,cups,diced celery,
entree,Seafood Entree,144,Egg Roll Filling,0.5,cup,green onions,
entree,Seafood Entree,144,Egg Roll Filling,0.5,pound,bean sprouts,
entree,Seafood Entree,144,Egg Roll Filling,3,cups,"cabbage, finely shredded",
entree,Seafood Entree,144,Egg Roll Filling,0.5,cup,"water chestnuts, finely chopped",
entree,Seafood Entree,144,Egg Roll Filling,0.5,cup,"bamboo shoots, finely chopped",
entree,Seafood Entree,144,Egg Roll Filling,2,tbsp,soy sauce,
entree,Seafood Entree,144,Egg Roll Filling,2,tbsp,sherry,
entree,Seafood Entree,144,Egg Roll Filling,2,tsp,salt,
entree,Seafood Entree,144,Egg Roll Filling,3,tsp,water,
entree,Seafood Entree,144,Egg Roll Filling,16,,egg roll wrappers,
entree,Seafood Entree,144,Egg Roll Filling,1,,"egg, slightly bea10",
entree,Seafood Entree,145,Egg Roll Wrappers,2,,eggs,"Beat egg slightly. Add flour, cornstarch, salt and water. Blend until smooth. Heat buttered 7 inch skillet or crepe pad. Add 2 tablespoons pf batter to cover bottom of pan. Brown lightly on bottom side only. Place filling on uncooked side. Roll, seal and fry as directed. 5-7 minutes in deep fat at 375 degrees."
entree,Seafood Entree,145,Egg Roll Wrappers,1,cup,flour,
entree,Seafood Entree,145,Egg Roll Wrappers,2,tbsp,cornstarch,
entree,Seafood Entree,145,Egg Roll Wrappers,0.5,tsp,salt,
entree,Seafood Entree,145,Egg Roll Wrappers,2,cups,water,
entree,Meat Entree,146,Pineapple Spareribs,0.75,cup,sugar,"Cook ribs at 375 degrees until brown. Combine sugar, vinegar, water, and cornstarch in saucepan. Bring to a boil. Pour over browned ribs. Cook for 1 hour or until ribs are 10der. Add pineapple chunks and green pepper slices. Cover and cook for an additional 20 to 30 minutes."
entree,Meat Entree,146,Pineapple Spareribs,0.5,cup,vinegar,
entree,Meat Entree,146,Pineapple Spareribs,0.75,cup,water,
entree,Meat Entree,146,Pineapple Spareribs,0.75,cup,"pineapple chunks, injuice",
entree,Meat Entree,146,Pineapple Spareribs,2,tsp,cornstarch,
entree,Meat Entree,146,Pineapple Spareribs,,,green pepper (optional),
entree,Meat Entree,146,Pineapple Spareribs,,,ribs,
entree,Meat Entree,147,Pork Fu Man Chow,2,tbsp,oil,"Saute onion and celery in oil. Add pork, bean sprouts and all other ingredients except peas and noodles. Simmer for 30 minutes. Add peas and simmer for 30 more minutes. Serve over noodles."
entree,Meat Entree,147,Pork Fu Man Chow,1,cup,"onion, chopped quite large",
entree,Meat Entree,147,Pork Fu Man Chow,1,cup,"celery, cut into large chunks",
entree,Meat Entree,147,Pork Fu Man Chow,3.5,cups,"cooked pork, cubed",
entree,Meat Entree,147,Pork Fu Man Chow,1,can,bean sprouts,
entree,Meat Entree,147,Pork Fu Man Chow,1,can,mushroom soup or leftover pork gravy,
entree,Meat Entree,147,Pork Fu Man Chow,1,can,"water chestnuts, sliced",
entree,Meat Entree,147,Pork Fu Man Chow,4,tbsp,soy sauce,
entree,Meat Entree,147,Pork Fu Man Chow,,,salt and pepper,
entree,Meat Entree,147,Pork Fu Man Chow,1,pkg,"pea pods, frozen",
entree,Meat Entree,147,Pork Fu Man Chow,1,large can,chinese noodles,
entree,Seafood Entree,148,Shrimp Pineapple Fried Rice,,,"precooked rice, cook overnight","Fry cooled rice in oil in a skillet. Add shrimp, onions and pineapple. Add soy sauce to taste."
entree,Seafood Entree,148,Shrimp Pineapple Fried Rice,,,shrimp,
entree,Seafood Entree,148,Shrimp Pineapple Fried Rice,,,"green onions, diced",
entree,Seafood Entree,148,Shrimp Pineapple Fried Rice,,,pineapple,
entree,Seafood Entree,148,Shrimp Pineapple Fried Rice,,,soy sauce,
entree,Meat Entree,149,Sweet and Sour Pork,1,pound,"pork 10derloin, cut into chunks","Cut pork into chunks. Marinade for 30 minutes in dressing made by combining: salt, soy sauce, cornstarch, and water. Drain pork and dip in a batter of coating mix, ice water, and egg. Brown in a few tablespoons of oil in a wok about 3 minutes or until brown and crisp. Remove with a slotted spoon. Add green pepper, onion, and carrot. Stir fry about 5 minutes. Add sweet and sour sauce made by combining: ketchup, brown sugar, white sugar, cinnamon, ginger, and juice of the large lemon. Stir until sauce thickens. Add pineapple chunks and the pork. Ser with hot steamed rice."
entree,Meat Entree,149,Sweet and Sour Pork,0.5,tsp,salt,
entree,Meat Entree,149,Sweet and Sour Pork,1.5,tsp,soy sauce,
entree,Meat Entree,149,Sweet and Sour Pork,1,tbsp,cornstarch,
entree,Meat Entree,149,Sweet and Sour Pork,1,tbsp,cold water,
entree,Meat Entree,149,Sweet and Sour Pork,0.5,cup,chicken coating mix,
entree,Meat Entree,149,Sweet and Sour Pork,0.5,cup,ice water,
entree,Meat Entree,149,Sweet and Sour Pork,1,,"egg, bea10",
entree,Meat Entree,149,Sweet and Sour Pork,,,oil,
entree,Meat Entree,149,Sweet and Sour Pork,1,,"green pepper, sliced",
entree,Meat Entree,149,Sweet and Sour Pork,1,medium,"onion, chopped",
entree,Meat Entree,149,Sweet and Sour Pork,1,,"carrot, diagonally sliced",
entree,Meat Entree,149,Sweet and Sour Pork,1.5,cups,ketchup,
entree,Meat Entree,149,Sweet and Sour Pork,0.66,cup,brown sugar,
entree,Meat Entree,149,Sweet and Sour Pork,0.66,cup,granulated sugar,
entree,Meat Entree,149,Sweet and Sour Pork,0.5,tsp,cinnamon,
entree,Meat Entree,149,Sweet and Sour Pork,0.5,tsp,ginger,
entree,Meat Entree,149,Sweet and Sour Pork,1,large,lemon,
entree,Meat Entree,149,Sweet and Sour Pork,1,cup,pinapple chunks,
entree,Meat Entree,150,Albert's Chicken,2,,"chickens, cut in pieces",Place chicken in casserole. Heat together remaining ingredients to make sauce. Pour sauce over chicken. Cook in electric skillet or 350 degree oven for about 1 hour.
entree,Meat Entree,150,Albert's Chicken,1,cup,dry sherry,
entree,Meat Entree,150,Albert's Chicken,0.5,cup,butter,
entree,Meat Entree,150,Albert's Chicken,1,cup,"mushrooms, sliced",
entree,Meat Entree,150,Albert's Chicken,2,tbsp,lemon juice,
entree,Meat Entree,150,Albert's Chicken,1,large,"onion, minced",
entree,Meat Entree,150,Albert's Chicken,2,tbsp,parsley,
entree,Meat Entree,150,Albert's Chicken,,,salt and pepper,
entree,Meat Entree,151,Avocado Chicken Melt,4,,"chicken breast halves, b1d and skinned","Using a meat mallet and a hard surface, pound the chicken to 1/4 inch thickness. Mix together the cornstarch, cumin and garlic salt. Add the chicken 1 piece at a time, dredging to coat. Mix the egg and water in a small bowl. Put the cornmeal in another small bowl. Dip the chicken first in the egg wash and then in the cornmeal, turning to coat. Heat the oil in a large frying pan until hot. Add the chicken and cook for 2 minutes on each side. Remove the chicken to a shallow baking pan. Place avocado slices over the chicken and sprinkle cheese. Bake in a preheated 350 degree oven about 15 minutes, or until a fork can be inserted with ease and the cheese is melted. Top the cheese layer with the sour cream. Sprinkle with green onion and red pepper. Garnish with cherry tomatoes and parsley."
entree,Meat Entree,151,Avocado Chicken Melt,2,tbsp,cornstarch,
entree,Meat Entree,151,Avocado Chicken Melt,1,tsp,ground cumin,
entree,Meat Entree,151,Avocado Chicken Melt,1,tsp,garlic salt,
entree,Meat Entree,151,Avocado Chicken Melt,1,,"egg, slightly bea10",
entree,Meat Entree,151,Avocado Chicken Melt,1,tbsp,water,
entree,Meat Entree,151,Avocado Chicken Melt,0.33,cup,cornmeal,
entree,Meat Entree,151,Avocado Chicken Melt,3,tbsp,oil,
entree,Meat Entree,151,Avocado Chicken Melt,1,,"avocado, peeled and sliced",
entree,Meat Entree,151,Avocado Chicken Melt,1.5,cups,"monteray jack cheese, shredded",
entree,Meat Entree,151,Avocado Chicken Melt,0.5,cup,sour cream,
entree,Meat Entree,151,Avocado Chicken Melt,0.25,cup,"green onion tops, sliced",
entree,Meat Entree,151,Avocado Chicken Melt,0.25,cup,"red pepper, chopped",
entree,Meat Entree,151,Avocado Chicken Melt,,,cherry tomatoes,
entree,Meat Entree,151,Avocado Chicken Melt,,,parsley sprigs,
entree,Meat Entree,152,Batter Fried Chicken,1,,"egg, slightly bea10","Make better. Dip chicken, drain 5 to 10 minutes on rack. Fill dutch oven 1/3 full of oil, heat to 375 degrees. Cook chicken about 12 minutes. Drain on paper towels."
entree,Meat Entree,152,Batter Fried Chicken,0.66,cup,milk,
entree,Meat Entree,152,Batter Fried Chicken,1,tbsp,vegetable oil,
entree,Meat Entree,152,Batter Fried Chicken,1,cup,"flour, sifted",
entree,Meat Entree,152,Batter Fried Chicken,1.5,tsp,baking powder,
entree,Meat Entree,152,Batter Fried Chicken,2,tsp,seas1d salt,
entree,Meat Entree,152,Batter Fried Chicken,0.25,tsp,pepper,
entree,Meat Entree,152,Batter Fried Chicken,1,small,"chicken, cut up",
entree,Meat Entree,152,Batter Fried Chicken,,,"oil, for cooking",
entree,Meat Entree,153,Catalina Chicken Stir Fry,0.75,cup,catalina french dressing,"Heat dressing, soy sauce and garlic powder in large skillet. Stir in chicken and completely cook, about 8 minutes. Add vegetables and cook, stirring until heated. Serve over cooked rice."
entree,Meat Entree,153,Catalina Chicken Stir Fry,0.25,cup,soy sauce,
entree,Meat Entree,153,Catalina Chicken Stir Fry,0.5,tsp,garlic powder,
entree,Meat Entree,153,Catalina Chicken Stir Fry,1,pound,"b1less, skinless chicken breast, cubed",
entree,Meat Entree,153,Catalina Chicken Stir Fry,16,ounces,"any frozen mixed vegetable, thawed",
entree,Meat Entree,154,Chicken Breasts Florentine,10,ounces,"leaf spinach, cut","Cook spinach as directed on package; squeeze to drain. Stir in butter; set aside. Place 1 chicken breast, half b1d side up, between 2 pieces of plastic wrap or waxed paper. Working from center, gently pound chicken with rolling pin or flat side of meat mallet until about 1/4 inch thick. Repeat with remaining chicken breast. In small bowl, combine bread crumbs and basil. Coat chicken breasts with crumb mixture. Heat oil over medium-high heat in large skillet. Cook chicken breasts 5 to 7 minutes on each side or until lightly browned and no longer pink. Reduce heat. Spoon cooked spinach evenly over each chicken breast half; sprinkle with cheese. Cover; cook until cheese is melted."
entree,Meat Entree,154,Chicken Breasts Florentine,3,tbsp,"butter, melted",
entree,Meat Entree,154,Chicken Breasts Florentine,2,whole,"skinless b1less chicken breasts, cut in 1/2",
entree,Meat Entree,154,Chicken Breasts Florentine,0.33,cup,dry bread crumbs,
entree,Meat Entree,154,Chicken Breasts Florentine,0.25,tsp,basil leaves,
entree,Meat Entree,154,Chicken Breasts Florentine,2,tbsp,oil,
entree,Meat Entree,154,Chicken Breasts Florentine,2,ounces,shredded mozzarella cheese,
entree,Meat Entree,155,Chicken Cashew,3,,chicken breasts,"Skin, bone and cut chicken into bit-size pieces. Put chicken in a casserole and cook, covered, until opaque and tender. Stir several times during cooking. Add pea pods (break off ends and remove strings), onions and mushrooms; stir. Cook, covered for 2 minutes. Add bamboo shoots and water chestnuts."
entree,Meat Entree,155,Chicken Cashew,0.5,pound,"pea pods, fresh or frozen","Mix chicken bouillon, soy sauce, cornstarch, sugar, pepper, salt. Add to chicken mixture. Stir. Cook covered until the sauce has thickened and the food is well heated. Stir in cashews. Serve with rice. Makes 6 servings."
entree,Meat Entree,155,Chicken Cashew,1,cup,"mushrooms, sliced",
entree,Meat Entree,155,Chicken Cashew,0.5,cup,"green onions, sliced",
entree,Meat Entree,155,Chicken Cashew,6,ounces,"bamboo shoots, drained",
entree,Meat Entree,155,Chicken Cashew,0.5,cup,"water chestnuts, sliced",
entree,Meat Entree,155,Chicken Cashew,1,tsp,chicken boullion,
entree,Meat Entree,155,Chicken Cashew,0.25,cup,soy sauce,
entree,Meat Entree,155,Chicken Cashew,2,tbsp,cornstarch,
entree,Meat Entree,155,Chicken Cashew,0.5,tsp,sugar,
entree,Meat Entree,155,Chicken Cashew,,dash,pepper,
entree,Meat Entree,155,Chicken Cashew,0.5,tsp,salt,
entree,Meat Entree,155,Chicken Cashew,2,ounces,cashews,
entree,Meat Entree,156,Chicken Lo Mein,2,,"chicken breast, sliced and marinated","Marinate chicken in mixture of soy sauce, sherry, and cornstarch."
entree,Meat Entree,156,Chicken Lo Mein,3,tbsp,soy sauce,Cook chicken in oil in a wok and remove when d1.
entree,Meat Entree,156,Chicken Lo Mein,1,tbsp,sherry,"Cook green onions, mushrooms, pea pods, and pepper. Add the bouillon and stir in chicken."
entree,Meat Entree,156,Chicken Lo Mein,2,tbsp,cornstarch,Serve over linguini
entree,Meat Entree,156,Chicken Lo Mein,2,,"green onion, sliced",
entree,Meat Entree,156,Chicken Lo Mein,6,,mushrooms,
entree,Meat Entree,156,Chicken Lo Mein,14,pounds,pea pods,
entree,Meat Entree,156,Chicken Lo Mein,1,large,"red pepper, chopped",
entree,Meat Entree,156,Chicken Lo Mein,0.5,cup,chicken boullion,
entree,Meat Entree,156,Chicken Lo Mein,,,linguini,
entree,Meat Entree,157,Chicken Paprika,1,cup,flour,Mix first 8 ingredients in a bag and shake the chicken to coat. Brown the chicken in hot oil. Place in large baking dish. Saute the garlic in oil for 1 minute. Blend in remaining ingredients. Stir and heat. Pour over chicken. Bake uncovered for 1 hour at 325 degrees.
entree,Meat Entree,157,Chicken Paprika,2.5,tsp,paprika,
entree,Meat Entree,157,Chicken Paprika,0.5,tsp,cayenne,
entree,Meat Entree,157,Chicken Paprika,0.25,tsp,ginger,
entree,Meat Entree,157,Chicken Paprika,0.25,tsp,nutmeg,
entree,Meat Entree,157,Chicken Paprika,1,tsp,basil,
entree,Meat Entree,157,Chicken Paprika,0.5,tsp,salt,
entree,Meat Entree,157,Chicken Paprika,0.25,tsp,pepper,
entree,Meat Entree,157,Chicken Paprika,10,pieces,"chicken, skinned and b1d",
entree,Meat Entree,157,Chicken Paprika,4,tbsp,oil,
entree,Meat Entree,157,Chicken Paprika,1,clove,"garlic, large",
entree,Meat Entree,157,Chicken Paprika,2.5,cups,chicken broth,
entree,Meat Entree,157,Chicken Paprika,2,cups,sour cream,
entree,Meat Entree,157,Chicken Paprika,1,cup,dry sherry,
entree,Meat Entree,157,Chicken Paprika,2,tbsp,worchestershire sauce,
entree,Meat Entree,157,Chicken Paprika,,,mushrooms,
entree,Meat Entree,158,Chicken Schnitzel,0.33,cup,flour,"On a plate combine 4 tablespoons of flour with salt and pepper. On a second plate, combine bread crumbs, paprika and garlic powder."
entree,Meat Entree,158,Chicken Schnitzel,0.125,tsp,salt,"In a large skillet, heat the oil; dredge each cutlet in seas1d flour, dip in beaten egg, coat in bread crumbs, then place in a skillet. Quickly brown chicken for about 2 minutes on both sides. Remove chicken to plate and keep warm."
entree,Meat Entree,158,Chicken Schnitzel,0.125,tsp,pepper,"In the same skillet, combine onion and apple and saute over medium heat until sof10ed, about 5 minutes. Sprinkle remaining flour over mixture and stir to combine. Gradually stir in broth and bring to boil, stirring constantly."
entree,Meat Entree,158,Chicken Schnitzel,0.33,cup,"bread crumbs, dried","To serve, spoon sauerkraut mixture on to center of serving plate and surround with chicken pieces; garnish chicken with lemon slices."
entree,Meat Entree,158,Chicken Schnitzel,0.125,tsp,paprika,
entree,Meat Entree,158,Chicken Schnitzel,0.33,tsp,garlic powder,
entree,Meat Entree,158,Chicken Schnitzel,3,tbsp,vegetable oil,
